investment_id,customer_id,investment_type,purchase_price,current_market_value,investment_date
3bc55996-1056-4635-a133-69f23f03543e,50702029-bfdf-4616-a428-7002c4098bb8,Bonds,19133.02,3085.83,2021-11-25 10:28:05.886606
0c2ba2a6-7545-4e2b-a103-1a2a0d5d897f,6a1285ed-0543-4d83-b7ca-cc8afc9d1360,Real Estate,62470.01,140947.95,2024-06-06 06:38:10.045988
42d4304b-16c2-4714-aaf3-e24dd6983590,f0b76537-d0ad-4b6f-8491-37da4139f73b,Bonds,50593.98,149828.87,2022-02-09 07:14:12.082372
ef30a410-6b06-43dd-b545-8c2b8174d7a6,e779c874-2e4d-49b6-aa7e-fc84096e8213,Stocks,3232.48,153373.61,2023-04-06 10:06:15.140741
803ef1fc-ec5e-4ff0-8c30-73792ac93083,cc70d528-35b2-4450-a584-fe3507781cbb,Real Estate,75385.11,141293.6,2020-03-25 02:06:57.182106
4e089102-becb-4735-9417-a4235d49c5a0,199ab52e-11cb-4575-bc0d-3f6ab709d1f1,Bonds,66845.96,21353.85,2020-06-15 00:48:43.830636
74e970c9-1bf6-4d3f-987d-4f6e7964ad73,79a881c2-fd4f-40a2-b74c-7731e6909115,Mutual Funds,96977.51,190810.92,2021-06-30 08:50:02.138016
06ff9c50-c823-44c8-b317-4cde5573fb6d,3ab3660e-a224-43ce-a88b-5172433155a8,Bonds,35576.67,46608.33,2022-02-05 22:52:00.701073
2fd300d8-ad27-473c-9a8b-f5fc965d7693,bc7e8bde-f2b1-4982-9026-c447bc04801c,Mutual Funds,37068.04,165866.07,2021-02-06 18:57:10.451867
c589eca3-820c-4d8e-baf4-06f454df7ed8,7c6a4135-a514-498e-9120-2b7f2ec1f83b,Bonds,36355.01,3946.88,2024-06-29 23:46:00.387739
a9c117d5-36e1-4516-b5e0-e0a973b414a6,d1277e1f-76dc-4a53-866a-52ccbc250874,Real Estate,1463.09,132404.12,2022-04-21 10:18:09.514818
05ce0347-a72d-4e37-8d8b-314661c37a38,8ad3d9b9-13c2-4f12-a3f3-e1526930d65b,Bonds,64917.35,110121.4,2020-01-29 18:10:13.299063
a02bd670-3cdb-4b07-8404-cc6f0b8dbf4b,9cc98ab2-a386-4d1a-b002-d0653167c364,Bonds,47725.75,22062.44,2021-11-08 17:35:24.854337
44493de4-e1df-4115-b08e-23b4c3e75977,94d52a58-7865-4a43-8a04-7368be670eb5,Stocks,75795.4,60288.19,2020-03-20 17:25:41.962414
e10246f2-7b8a-4a15-95fd-2a7f14317e91,abfd6fa7-ab7e-45e7-8540-1ac2cb83e6bb,Real Estate,88560.74,162139.03,2021-08-04 01:34:35.326067
d277d77c-7a71-4f30-95df-1a682cfa9094,309287fc-fe1e-4eef-8227-448a6fc3261d,Mutual Funds,13775.04,188157.05,2022-10-21 05:07:45.897655
4989d466-349c-408f-9ee2-e9e5019841a4,d30a5ee2-7f51-4595-91b4-12d679960d16,Real Estate,89505.07,32687.54,2021-07-25 04:51:59.094170
06165d40-d416-4611-890d-35edf42d3624,ca2d7a6d-81be-43f9-a332-dac78beaa92d,Stocks,90300.18,176211.12,2020-11-30 21:36:41.839109
91cfd2e6-9806-4f78-9585-6b4a05d175a3,ab23515e-4a8d-4ea0-a164-05d8274da0df,Mutual Funds,56823.75,82632.62,2023-04-27 16:51:58.275060
576ad1a3-469b-45c4-9410-716d08af4734,ef445272-1a00-4d0f-9630-02b18936bad3,Stocks,51825.85,60972.66,2023-11-20 17:36:27.233037
ad42400b-fbff-488c-a5aa-8f79dc225836,5fc43a03-8ebb-4e9f-8481-286a3015b577,Real Estate,95641.52,191860.37,2020-03-31 19:24:44.663836
6c2ca9e2-ae72-4fc0-8829-996b62c8b215,e0071c15-95fe-4c11-8c81-e3a1d39be50d,Bonds,89456.03,43672.97,2024-02-28 21:48:03.039357
e6591c5d-b624-4be5-a235-c6a8c0dca306,2f12989d-c331-4fa8-9b61-63181bde9aa4,Real Estate,32707.12,158277.25,2023-10-25 21:38:36.935370
505fbc55-f647-4260-aaf7-a8b919c5ac6f,0ea1c866-7942-4ee1-8126-bf05fad18819,Mutual Funds,25866.48,115673.22,2023-01-01 00:20:25.087867
115c78e7-3329-470e-ab50-fc95e78ef417,1b3657b3-7713-4a7d-92f0-357532ccdc92,Mutual Funds,86707.67,35165.08,2021-04-11 09:23:17.364133
f1f3653b-7df5-4ce2-b4cc-d96389a51ef2,c2776907-f27a-40cb-9029-43237d0c050d,Real Estate,39697.8,48911.94,2020-08-16 15:35:26.991966
1c1b9f3b-a651-47cb-86aa-aac267a598f9,43d762b1-62b8-423f-bbf7-5e7a38a0b1b1,Mutual Funds,22092.97,42572.69,2023-04-16 05:00:34.793389
36f97163-e342-4d83-bb38-33763be7eb86,307a5de2-f1e5-4b7d-83a9-3578cac92a4d,Real Estate,41797.97,157647.84,2020-12-03 15:39:48.943578
0fa40a43-5f4f-44aa-91f9-1393930288c7,07fb7e17-e8d4-46f6-9a76-97f9fd0623b7,Bonds,80112.27,185558.84,2023-08-01 19:00:21.307215
0bbd1bba-fe38-401b-96b7-09dcb618f8b8,30aa8be5-9f72-4272-ab3c-40e213d087f8,Mutual Funds,41874.3,107509.42,2020-03-11 08:49:31.613133
062fac46-05d0-4ec3-babc-02810a5842f3,96830692-69d7-49b6-abed-d27dae01de5d,Mutual Funds,41574.11,117321.26,2022-12-11 04:59:52.453054
c182bb0c-3ec8-4f40-9f52-35f6fbc7eb4c,9efadb4a-b009-480c-800f-540e5633539d,Real Estate,38972.32,126531.72,2023-04-15 02:32:03.801259
60f19af8-5bd4-4465-a023-98259a7b5e22,342ae911-a4ad-4a52-8a37-8e2c2e451b8b,Stocks,82300.56,123482.6,2020-12-04 20:55:55.743422
1f74898a-f4e0-4c63-84c0-173646f46fb3,7d8cb8fc-c63c-4ab5-a53c-0b171a2ab805,Mutual Funds,51214.62,52204.96,2023-07-16 23:16:03.626457
c32c3c9b-b3df-44b7-8f86-a33c28a6f8ed,aaafc8bd-d4d6-4cf4-8c77-824770f9e804,Real Estate,62057.56,2769.02,2020-12-10 11:29:13.124490
55f8cdcb-0097-4410-bb93-d327b2292cae,584d6edc-192e-4a1e-98bc-e9ee8abbe8a7,Bonds,90887.16,45390.71,2023-07-27 07:47:04.264318
26564e3f-ff3b-4ebe-895f-0c3260475d52,df5e0504-7b9b-4e8c-8c2f-18d0af4c064a,Bonds,85924.69,118907.56,2024-05-05 11:49:35.588426
32827187-aeb3-4cc6-877a-2761ac9cd3ba,748b76ca-f969-4d51-a576-6aa70185fd69,Real Estate,3683.69,69679.84,2021-09-18 18:28:02.564155
b51ca418-3dc4-4343-9573-e5f9c6f5d986,df5e0504-7b9b-4e8c-8c2f-18d0af4c064a,Mutual Funds,36596.5,58447.63,2023-05-18 23:00:34.810191
6a7944be-f518-4821-bae0-e5da032362bd,eed0e9d1-73d3-4d0f-bc2d-4451d1a0e4c2,Real Estate,81657.18,165442.93,2022-07-31 05:07:40.698971
98c03dd9-6205-44d2-8dd8-8d2bb2a8b583,8f111787-5ef9-43fe-b6ca-c8056fa567ac,Bonds,8249.29,61411.57,2024-02-07 15:46:19.668857
9baab27f-f66b-40bd-9b1e-1b15c1ed28ca,35d61e4e-3de4-423c-aa4b-1c89b6d065ea,Bonds,78840.83,187168.24,2023-08-01 13:07:26.854925
362de4b0-8268-4f12-96b0-73b25925d75e,2907a821-5662-4943-a761-f8ec85ffdb1a,Stocks,84740.3,40841.67,2020-05-23 09:32:25.505341
b215f0ff-c064-4940-8efb-a1e2daa1dd30,d3da2d94-6bfb-4658-88a8-02f88f8fe6df,Stocks,56190.14,106776.96,2021-06-14 08:32:33.997198
f9756832-cda4-4064-afbe-e8be0bc4ac45,e5a24790-3e51-40fe-9c83-da8fb5223b49,Bonds,70030.54,48021.51,2020-04-02 03:38:48.864390
de278207-06fd-484f-b4fa-f53876acaa78,50702029-bfdf-4616-a428-7002c4098bb8,Real Estate,31061.0,157550.82,2024-02-16 08:41:08.813557
66a323c6-1204-493b-8ec7-862c4e52616c,b7243706-fbae-4cff-b761-b146b948a70b,Real Estate,11073.59,188809.62,2022-03-17 19:05:44.343738
0ebce9f2-fe10-4f30-9e59-f419404ca1a1,90a126e1-c9b2-405e-92c6-86d8745a33db,Mutual Funds,13657.85,150354.24,2022-04-01 11:24:15.674137
f6e9a12c-23b6-4318-9af3-21ecb319dd53,d22198d0-4730-4219-90fb-875da7983692,Stocks,81194.19,113462.14,2021-12-05 23:46:10.179966
2501b36c-c1d8-4b8c-8227-ab933ccd4d1f,b951aa45-c00a-41d3-abe7-6effca1b2fe6,Stocks,58049.14,39057.79,2021-02-25 17:43:08.242452
915e1f03-09a8-4c13-8688-58f240d85216,299f8071-5c17-43d0-af95-1858143f5bac,Real Estate,74405.33,54894.3,2022-12-14 23:13:53.835751
1ae2c488-0de5-41b8-b1b0-e3fd13a9505d,9fad9b67-2465-4ad7-b342-b8a5c318a71c,Stocks,50739.1,172538.65,2020-11-15 09:44:17.764658
4b265e50-59cf-4c44-94d0-50876d4578f8,8cafeee6-8324-4eea-84a1-224f8148f25a,Bonds,30827.64,1764.75,2021-05-17 08:07:05.573322
0b12d5fa-ec52-44a3-aa0f-80b28f328982,4cfd98d0-92f4-4397-a9be-2d18448386cd,Mutual Funds,52532.6,108878.11,2021-10-07 17:38:19.172160
50dec16e-6a08-406c-b1ee-3da8d9e9bcf9,53f07b9c-7927-424e-8174-22ad06f5b8cd,Bonds,83980.45,40449.3,2024-06-09 01:22:54.335936
6738c81b-9e90-45f2-9866-6aedc7d2dea3,7282ec7d-2bdd-4ac8-90e7-b8037fa2bc00,Stocks,71770.7,4480.28,2023-05-20 06:09:45.086343
0d69330b-fedf-4e56-9c6a-05edb3860e55,4148e71b-232c-4212-b208-bcaec7e2214a,Mutual Funds,90905.57,166593.07,2020-12-14 13:10:05.336959
26372462-08b8-465b-9f65-b112f7fe1f8e,21c52df7-7ae6-4765-8784-e5f049b7b360,Mutual Funds,1671.22,128600.26,2023-11-06 00:16:22.356924
388611e3-84dc-4409-b3f4-ad1f037bfc6e,14c2d45f-ec29-425a-9004-f1a79e40db6c,Stocks,31025.13,145124.63,2022-03-18 08:54:23.366709
7c27f833-5211-45a9-9ad3-48dd76d933ef,f57690d9-6851-4b98-b36f-fefac6bb05e4,Real Estate,58701.61,62828.31,2022-04-26 09:18:31.227752
e9adbaad-87c2-4a1f-9607-fb8bd26648dc,8552c56e-7ae6-4942-adc3-da4086442767,Bonds,8499.06,8498.06,2024-08-13 23:23:56.552755
e2bdcaa3-c001-427b-8033-25a2b030c14a,70dd2800-910f-4e4f-b2fb-2e082ea2742e,Bonds,10451.91,164031.92,2023-01-13 22:42:43.060841
f0b668ee-a367-4331-82f6-9f2ebdf2adbf,b23a7ab9-c825-439b-ad02-4ee88a3ef3cd,Stocks,47245.62,69929.26,2022-05-06 02:52:44.696998
fb8efd29-55b1-4902-b1cf-0973ea78b994,34ab2dd2-75a5-48bc-a570-ce3d71309d2e,Mutual Funds,47039.8,133742.89,2020-10-24 23:01:29.553695
9a83cdc9-a4c8-406c-a861-2ac111bcc50d,dac90e78-b00b-42c5-9370-d90e71e5a6d7,Stocks,96595.02,195111.05,2023-05-25 00:28:32.734697
d78e1e27-ff2a-4f9f-a061-a1a0adce95c4,d88c5742-06cb-40b5-88d8-b1923e2dd81c,Mutual Funds,45023.0,80884.9,2020-03-11 04:13:59.381359
30afaf88-1d28-4bb0-b3ff-566a1d22def4,e0de00a5-9cf4-46f5-8bdf-087ec60df8d0,Bonds,94745.93,180748.27,2022-07-09 05:16:04.913543
479d4ea2-3e75-42d7-870b-f177a8415f6d,469059ff-57b2-4724-84d0-0f41c82b5ee1,Real Estate,71412.95,128105.34,2022-01-01 20:33:37.074792
d660a104-aa1d-47d0-95df-4337d4dddfd7,78fb39d1-9d60-468d-b561-7abfa032084e,Bonds,64664.36,156617.72,2020-01-19 00:30:39.452433
9a46deb2-bb0d-4c9c-85c6-2f3b198f9911,2c248eab-8ba0-40da-a7f1-b0312e127956,Real Estate,97834.04,49291.23,2022-04-09 13:07:33.447250
2de65bb3-6ceb-4499-a4be-2779627378a3,752a7992-4783-4717-892f-06e1ce19b409,Stocks,8416.41,97983.78,2020-12-29 19:21:10.659039
cc0380c9-0a03-40bd-8144-fa3c48b78910,a30715c7-b7d0-41ea-bcad-1c1467091817,Real Estate,89733.4,191135.25,2020-11-21 20:04:07.927833
8fe79d04-a7fe-4af0-b6b1-881815be4fac,ad4945a1-8e45-42c8-a28b-eb0417b83e09,Real Estate,76378.52,113725.76,2020-03-01 07:42:02.665595
60036519-dc72-4991-a577-caa04143d7e4,96830692-69d7-49b6-abed-d27dae01de5d,Real Estate,61376.11,158296.32,2022-07-19 18:17:15.570028
9c0ad79b-71ce-476b-bd1b-3b7c8d89055d,43d84776-548c-494b-bdc3-16eea2949bc7,Bonds,29982.9,70218.56,2023-10-11 00:20:51.822108
b2b483b1-d8b2-4814-9f9d-fd9e683469fd,34ab2dd2-75a5-48bc-a570-ce3d71309d2e,Mutual Funds,34805.76,34804.76,2021-12-17 21:54:13.866762
851aec0a-4da2-43a8-b515-c42ba5283824,e636ce6d-41a0-47c6-ab77-f7cf521ee426,Mutual Funds,48741.62,101053.39,2021-05-18 13:14:07.854062
d0dfa37c-7ade-4cbf-9722-54ac0da4d72f,c9df8411-09cc-451d-9e12-f879e37fe601,Mutual Funds,7404.04,88889.17,2022-06-25 12:26:46.141668
eb713775-1d70-4bb3-a118-675f050b3c49,71a00180-eaa9-4f86-baa8-94e8bde801e0,Mutual Funds,74002.35,184825.89,2023-11-28 00:46:35.888191
e40efbd4-04de-4ed9-825e-aa6041583044,bfecafc6-4e8a-4597-941b-c25483be58d9,Bonds,65050.23,59774.31,2021-02-15 09:49:30.802974
020a6e4a-88e7-460e-b04a-76400196fe46,068625e9-3812-477e-834c-3f3997b6a727,Stocks,76519.34,59270.19,2020-01-03 19:46:06.618026
3c6f8738-878d-4000-a74a-908c49eebcb9,cb8f20a1-9eba-4051-984d-7addadd8e4d4,Bonds,64672.51,24572.35,2021-12-31 07:55:56.894464
21b750ca-d198-4c91-b5e9-b3c81b4f610b,85c1d345-bbb0-4ae6-af8c-98123422cf38,Mutual Funds,69881.21,68777.44,2022-10-28 05:10:10.332408
8f5814b2-d65a-4491-bc7a-df05b9da709f,e2ba146d-20ef-4e37-835c-f599c704f7ea,Real Estate,20936.94,196299.9,2020-06-23 07:16:07.345759
7738caf9-f879-40bd-88f6-0c1d29b15d6f,dc1814e3-35b6-4a0f-89a4-a4365a8c5e24,Stocks,65811.06,106717.68,2020-06-08 19:56:56.264657
f512db04-ffa0-471e-9e7b-70d49c118b27,e61ce922-8995-4ac5-a2b4-b89e306786e5,Real Estate,44151.09,20677.78,2022-12-14 21:51:12.102580
0ce2182f-2c24-436f-9afb-d41fe487f5ec,68f80a51-fc7f-4d0c-9898-b9f95f9a3074,Mutual Funds,2745.99,195932.87,2023-06-07 05:23:06.985922
646bdb5c-a679-4a0c-acf8-c7e13e41ef1a,7569b6a1-ce41-4cdd-9a38-6da68ca54a52,Real Estate,78685.63,73875.02,2023-05-22 03:22:18.176257
83fe8bfb-b68b-4da4-b632-fc40a899b74e,fc56f692-f2e1-47f6-aa43-5a8acede148c,Bonds,17334.1,172629.59,2022-01-16 08:11:38.972089
7129b179-b9ca-4b9b-b1b7-595d77deca19,137c9c79-e88a-4571-bf64-de2a80676448,Bonds,76888.23,107672.98,2024-08-23 10:03:00.793928
3c248027-2afb-45ca-8c9a-d19d93e2e8dc,012bf97d-062c-47f0-a15f-53b0cdcdcfab,Bonds,83301.01,188295.42,2020-08-10 22:54:12.878999
3f6f7f47-026d-4bbb-bbd2-598eefcdc169,1810d41d-66d6-485e-bde6-204ac54eafac,Bonds,52067.99,52066.99,2022-03-02 06:21:06.874861
7288435a-8280-41eb-814f-958834f52852,d122dfe6-c734-444a-a0ea-4a0dcd3a6c0f,Bonds,66218.4,40964.55,2023-10-26 05:44:24.598251
1948feb8-e92b-43e6-a5ce-9b89f12807cc,a9a59a75-777a-48ea-91c9-e0b5e4f0e763,Stocks,43168.41,87183.4,2023-02-28 14:41:59.336555
51e26fbc-4318-48eb-95a8-5efed72dd2fb,da6eaeed-ac2d-4b46-8dc6-5d57f9d568bc,Real Estate,25552.17,37077.95,2024-07-29 14:40:03.659261
ed0d7486-4454-4776-81b2-a276ee10f6cc,f3768973-8af6-4e98-93e7-77d80e1b9674,Bonds,43456.58,10179.11,2022-12-02 15:27:04.596344
9b3fabb6-c77a-4673-8edb-f72a264d8714,661302ac-fd05-44ee-94b7-d3a79051695e,Bonds,26847.78,168247.83,2024-08-06 19:01:08.807400
d5ed8c24-e24f-4b57-87bf-e392fe83c5a9,16d73994-50ff-4e32-a5e8-3262c994a528,Real Estate,50977.9,9019.22,2020-06-17 11:18:39.064557
e671333d-d270-4328-bba5-28a124d8d573,b8264e7c-4d14-4241-a5f0-8c7d684f655d,Mutual Funds,72621.17,139888.44,2023-06-15 20:34:49.762703
1c9dc7b3-7430-413a-9902-8ce3c52b0dbf,988ba764-0173-4c23-87d2-dad1af47d33f,Real Estate,57232.25,183183.59,2022-03-18 15:14:27.444721
5aaf9ad4-34d9-4f21-9358-167b33524611,4c522f33-46ab-466a-9b95-9d4168779c77,Real Estate,11823.55,83053.36,2021-07-13 10:16:24.199017
792ffa84-a5b6-47cc-8c37-50cb32fa2fcc,702b9166-88cb-4f76-9f96-2324d31aff04,Mutual Funds,72091.68,79229.46,2021-11-07 08:27:56.026061
ecf13e84-9304-47ea-ad2e-e196c90dd920,68314c16-8162-41c9-a776-681179780430,Mutual Funds,63058.14,6565.38,2023-08-10 07:28:44.033889
fa7ba21b-35a3-4447-90a7-23e0c1914bbe,a1a71a51-f846-41da-8db4-52b922ec270c,Bonds,81054.92,81053.92,2022-11-05 14:12:09.194789
7f544500-c5d4-415e-9a88-15d8a84302d5,bac92505-3efe-440f-a33c-918062870da8,Real Estate,29224.53,29223.53,2023-09-19 20:29:42.638200
84d1dbb8-ff33-4688-a6f8-9acfa498d622,fc6a4a5b-0416-40bf-8d10-bab7c4800960,Mutual Funds,31394.53,177926.23,2023-04-28 09:42:32.531022
5fd9760a-0243-4983-b452-55f205714b94,38b4ee22-fe29-4bea-ba33-3b2ec86c814b,Bonds,26250.72,56758.37,2021-11-20 21:20:25.787487
5c102201-cbc7-49cc-ae4a-ebbf899332eb,7d8cb8fc-c63c-4ab5-a53c-0b171a2ab805,Real Estate,67348.23,85255.45,2023-03-05 03:28:59.295251
17d4e7c1-cc01-4f27-b570-1b70d6c0a53c,2ee30108-a400-4bd7-b166-b828064705c2,Real Estate,11516.81,147610.16,2022-07-14 03:44:26.789783
7537a76c-7370-44c0-ac62-f6bfca18409c,6d3c3268-b732-4fd8-883d-cb181546472f,Bonds,17306.61,52578.61,2020-08-31 14:24:08.558495
fb916474-87d4-4f8f-8508-bf949d681b7e,f0fade12-3dba-428d-b2f4-88bc053b0e30,Stocks,60591.73,149743.12,2022-01-17 22:21:46.727288
796c8778-949e-4c63-bd39-9457a3e7ae66,1015b6f4-c7cb-4eb3-af9e-ae411788ac66,Bonds,70143.73,180662.35,2024-08-06 10:07:30.004418
b10bc626-b30f-4053-9b3b-3928346aa446,fb1886fd-d40f-4657-8570-013ee26d155a,Bonds,7772.94,180169.18,2021-09-28 21:11:44.869355
96f7d5c7-6de9-4d48-84b1-6d03ed34017e,20b27d22-2993-4d5a-9d2b-56d0432ab995,Stocks,96806.49,25915.17,2022-10-13 18:12:11.113742
fafb7038-fc0c-473f-ace7-354e5ec3043d,bc2c45f6-5496-43a1-9bbd-4d6e3ecdd54d,Real Estate,46706.44,29624.14,2022-12-28 16:47:06.068187
463b8f7f-5e70-43e8-89ef-a148c9e21461,73aac43b-6537-4d88-bfc8-ef844d97fe90,Stocks,33455.44,33454.44,2024-08-07 14:02:10.657284
dcca895e-40e1-452d-88d8-a291523f2386,5e686f28-d9e8-4ae9-a20d-02524a956e67,Mutual Funds,49529.46,149902.77,2020-09-11 03:45:59.983684
23f43a70-5b60-4adf-a499-6f1b1ce86eeb,9871b189-62d4-44d8-9af4-09d9624497fd,Mutual Funds,85489.01,95307.07,2020-03-16 09:35:54.609593
1390d08c-41f8-4080-932e-66aa8a654943,291da795-f4fc-404c-a366-f08ee7024020,Stocks,77291.71,98664.78,2024-04-07 05:29:15.111244
e11b4e50-9bc5-46b7-8729-2069645e3a25,a2bf2bec-eb6a-46e4-bad0-6dcaaf6eb9c2,Bonds,19656.6,84734.69,2021-05-07 02:59:17.382335
3cc09ad9-2c75-4cae-a381-672b751629ca,d42e0f28-3f31-4efa-9acb-2495af380a11,Bonds,41014.86,77967.54,2023-07-07 20:53:54.678070
fcb13190-9743-4ce1-b137-1500e962744b,8270f41e-4d71-4e42-8f3b-88c0457973b6,Real Estate,18556.1,18555.1,2020-05-01 01:52:52.138437
3b99ecad-52da-43e9-b228-0e36cdbf1ec1,c948b4cd-b5f5-4817-8a2d-2a05ea425c2e,Mutual Funds,41269.86,162493.78,2023-11-14 07:05:49.778688
d7845519-bfd1-4002-ae22-5c716c02fb85,6c0a8a1e-de4b-404e-83c5-b51c66c8105f,Real Estate,39504.16,1322.28,2024-08-16 00:16:48.763770
825d446f-77ff-46e9-9767-9ed89260b8fd,d122dfe6-c734-444a-a0ea-4a0dcd3a6c0f,Stocks,65686.11,154296.69,2024-07-14 16:44:19.178256
059e53b1-2202-4d4a-96ad-a090f5ee5f03,f8b81790-100e-4df1-a0ce-df284765415d,Real Estate,57509.66,173597.51,2020-08-26 16:45:43.157428
eb7f814c-e3e8-4cd8-b72e-9a2d96459cb1,842909b5-7982-41e8-b818-631aad54c550,Bonds,43288.66,166186.5,2022-10-01 17:40:43.026044
bf63bd69-f383-478f-a67c-2d4a45f2f30f,413f1a23-c247-4966-81b3-836feb87535e,Real Estate,75738.89,19668.4,2022-02-05 13:40:45.691319
1254e200-0a1a-4176-9b4d-5dc4fd0f81a5,702b9166-88cb-4f76-9f96-2324d31aff04,Bonds,58675.44,192619.33,2022-02-15 18:38:53.609063
c247eb79-7afd-4f68-83e9-560059909fa8,70dd2800-910f-4e4f-b2fb-2e082ea2742e,Mutual Funds,78376.2,198659.85,2024-05-13 11:32:19.742925
b9da8e60-1380-4836-9af1-838afb132495,72af74e2-2d1e-42f9-a569-806fb916fe35,Bonds,88323.47,5591.91,2022-09-23 12:42:15.193312
8d3546bc-3a3a-4195-991c-88c2445068c4,6d3c3268-b732-4fd8-883d-cb181546472f,Real Estate,12290.62,176263.81,2020-07-12 23:12:55.533044
0c533b54-3e31-4683-9dc8-bbda7422a652,44959b2b-4fc7-4de5-8a78-fdfc5c9dccb1,Stocks,98967.73,122424.84,2021-06-19 16:44:26.888092
9a5fcb34-48c5-445b-91f7-39985a155a2b,8a6cd54a-4f5a-4006-ab37-c1756ec815c9,Real Estate,85858.24,103527.32,2022-01-29 09:10:45.519634
4cf1e397-910f-4262-a968-ccc1b40fa903,3512ea24-ac6a-4550-bc94-dba57a022139,Real Estate,94218.72,34387.55,2022-12-31 02:50:52.129567
975194b3-4508-471f-8da9-5aa7be383c11,d4cb0f17-e36b-43b4-8bf7-2c79ed29f403,Stocks,65933.83,112267.66,2024-06-16 13:15:12.459448
d824a564-c8a4-40fc-b214-78a15ded6f69,d9cfe5c9-f6f3-4b44-ae79-3a24c5e16286,Bonds,62635.33,92850.62,2022-10-10 22:47:56.480496
ed767f01-fcee-4540-bb31-3632c98d327f,53b401a1-9989-49c7-a435-e23c764af2c2,Stocks,23952.44,72171.08,2021-03-21 17:30:00.728550
b933f610-270b-4040-9133-496574a74d91,4f5fbb7b-c4d3-4ae7-bb65-a76dcdc867d0,Stocks,42059.08,58645.79,2024-01-01 23:00:56.820271
d2fc7803-394a-46e0-b33a-d88cc69378ac,1ea908a9-fb95-4fb7-a152-2185556fcedd,Bonds,83910.07,107050.92,2020-09-01 23:19:13.254164
b83873a2-b6df-4ee8-8a43-872acf40f508,5746cd43-a6c0-4627-979c-3ca77553af9e,Stocks,24053.55,76256.79,2022-08-12 12:41:21.789858
d3a3d5f6-7314-497f-b269-11f7b8f8f7e3,513b57fa-d522-4b28-85e3-e2fa2b5af3b1,Mutual Funds,95091.99,48697.61,2021-06-24 21:49:31.407826
d34b2a61-7529-4830-b4f0-f35a7c8d7c8f,6a371109-a0e4-4680-9777-06b0b8855e4e,Bonds,72643.57,12625.92,2023-03-23 17:41:46.733536
51b77bec-730f-43a0-b65c-c40292a34c58,307a5de2-f1e5-4b7d-83a9-3578cac92a4d,Mutual Funds,96336.06,98749.71,2023-08-20 12:29:22.661337
e2ac8b33-f7a0-43f0-8b4d-0ce37a65ca0d,e8f7fc3e-5c98-49e5-9f96-b47dccc07817,Stocks,82499.03,6319.12,2020-01-20 13:19:05.441361
3b5c9608-2288-4756-bdf2-5079516c16c2,59806051-6c85-4657-a977-f6b21f2f8cb8,Real Estate,42810.22,86808.74,2021-03-12 18:53:15.655883
ee8356c0-bd03-426f-bf14-c774ffca47a7,1dcff38f-2f0a-4646-a492-dbdb593a4737,Stocks,75852.19,126405.28,2021-01-02 11:49:06.094294
209319fa-b475-4d18-b37f-384899632d4b,8fe3374d-06c9-467a-83a4-6c6151370488,Real Estate,61696.12,47533.43,2020-10-20 02:47:44.456324
2df2abde-0f86-4bc8-89e2-9b284187610a,e55cbf3c-3e64-493c-b74f-e8b0c2e9745a,Stocks,58816.3,58815.3,2020-05-07 16:25:24.447748
29388d56-e540-4976-8e21-9bfaee86d56c,057c7476-40f1-465a-8074-c0dcded767ac,Bonds,83664.69,152879.5,2024-08-03 02:42:35.311082
56ae80ca-853e-4bb4-ba6d-71a609ed2eec,513b57fa-d522-4b28-85e3-e2fa2b5af3b1,Real Estate,3222.45,3221.45,2021-03-11 05:10:44.287109
293d1b40-2bf5-4bd1-9df5-fdc16235cf34,e91d380f-fff5-420a-a3ec-5a7d5b902adf,Real Estate,16394.18,41272.05,2020-08-10 09:18:02.767356
4b289ee1-1800-46e9-89dd-73ff3adafc55,618fc50c-e5f4-4046-8019-ecc18e1055bc,Stocks,80875.19,189134.27,2021-02-02 09:16:06.236394
aafcfa30-dee0-475a-8122-8ca01fabec6b,a44d8f87-9709-4c6e-a0d2-cba6df8901d0,Mutual Funds,98772.74,136856.7,2020-01-28 07:16:05.433993
625605a5-1581-46ed-af17-644dbf904dd2,106da13d-d0f3-46ef-a176-438e2fa1770a,Mutual Funds,57624.03,96946.87,2020-08-18 20:13:49.954925
218c1b66-18c8-4f1c-89ba-410e7567d17b,b951aa45-c00a-41d3-abe7-6effca1b2fe6,Stocks,63038.23,191649.99,2020-01-19 08:36:34.844919
1398ba96-b74f-4e92-810a-5ac000ca6962,ae3e2347-90ba-49e8-857f-107b8cbf5b48,Stocks,5267.2,170249.88,2022-02-07 17:54:37.975983
34e88539-824c-45cb-95d5-3009263617ed,5427cc9e-0f35-486c-b004-0a52125b9bdf,Real Estate,24456.09,23871.03,2021-01-16 04:29:21.421008
3ec8f70c-32c3-4b0d-8600-e53d028b474a,59c144eb-2780-4897-98ca-4875e272d938,Stocks,37453.11,188431.91,2020-06-11 05:53:46.947198
98a4fb13-cf3c-482b-8e9a-6133bd84e7a1,697bd3b8-a18e-4369-87b2-31dfa7a4d61f,Bonds,66047.64,24902.84,2022-05-05 03:34:19.387110
ed64e3a9-4e6b-430d-a766-5d409160962d,276d738b-7143-4990-b2a5-8e77e2fa14cb,Mutual Funds,81340.9,100821.93,2020-07-04 06:13:12.499833
0d39bb12-e048-4916-adb8-559ab562eb21,b619371e-07f0-47fb-b226-74d7e5cc0ced,Real Estate,78528.92,97503.93,2023-02-09 03:35:30.643475
