loan_id,loan_type,customer_id,loan_amount,loan_interest_rate,loan_start_date,loan_end_date,loan_status
60c69ff9-8d04-4af9-b439-2a909610b8bd,Business,ed1afb0f-6e6c-4b58-8a52-4b25966a0918,825,9,2018-04-03,2026-04-22,Closed
f8d0771a-d3a5-4182-a1b1-4524f771ca7d,Auto,b8dab9c1-6c93-44fb-add9-ced8a62dee78,302,4,2018-02-20,2024-02-22,Closed
38f204ed-acb5-401a-8363-1c29aa840edf,Business,738159dc-c587-4f73-93ce-036a2331843e,915,14,2021-09-19,2026-05-01,Default
44c31b4b-cdc1-46e0-b2e6-d4b04558feb4,Auto,4e4b5e79-f300-4ded-9e20-d5616ea105bb,730,15,2016-08-12,2024-04-06,Closed
6c3940b6-8006-449c-ae99-583f10be6a3c,Business,e8f7fc3e-5c98-49e5-9f96-b47dccc07817,236,10,2015-01-25,2026-09-18,Active
41371bbf-93ab-4b5a-9954-553bd0c4bbc6,Business,ea0cf173-653f-44ed-be84-413d6e68a7ce,520,7,2019-09-17,2024-08-15,Active
7d0c7b07-6aec-4ae5-b22b-276f472d9d5d,Education,fd30e5b5-9ff9-4b56-90dc-02d4ad8cb66f,75,4,2023-12-16,2026-12-01,Active
36dc0a35-ddde-45b6-ada5-ed5fe8f68d55,Business,c542cdc9-6114-4376-bd00-9ee0f6e7086a,548,11,2021-03-24,2029-06-15,Active
5fe7433b-e2ba-4969-a5c8-a0d336423140,Home,661302ac-fd05-44ee-94b7-d3a79051695e,423,11,2023-03-04,2029-02-07,Default
baabe18f-d224-4d26-b7c9-5372035198fb,Business,9c7382eb-954d-4ec9-8723-1f0b3714f083,754,5,2023-02-08,2024-09-03,Active
598337c4-e5cf-4555-9108-e75aba71e5e2,Personal,35d61e4e-3de4-423c-aa4b-1c89b6d065ea,432,7,2022-10-01,2024-11-03,Closed
f8b0aca5-f582-457e-9083-bcb15cc1e32a,Personal,b3ab633f-7134-4c77-b2c5-47b6d8792b0b,590,12,2020-08-09,2028-03-15,Default
d9567d77-ff41-459e-aa9b-c3e52fd36420,Education,c7dd3e0d-59fa-4391-9341-c6f078d6ead3,689,10,2022-07-16,2024-07-12,Default
17542bad-4c80-4e1b-bd07-54ad62e17f7e,Personal,ae1c7d5e-047a-457e-a499-e52843a89988,313,2,2018-02-10,2025-02-24,Closed
2f8ae543-b342-4462-8713-4d490e63465f,Education,001a36a0-2fc5-4dc6-8bcc-5a44dd4764ee,930,7,2021-09-13,2026-04-11,Active
6fb0d298-0c3a-4672-a60b-80cea2434e0b,Home,b4f27c1a-16f3-4f55-9d91-dd42986b33af,271,6,2019-12-23,2024-11-22,Active
ecd0c8c4-6f25-411f-9d2e-6a59c38252e5,Personal,83d50141-8ec2-42ef-ad73-fab800fdce0e,530,14,2021-11-08,2028-08-17,Active
5146d219-f949-4893-9e3b-df98a7400166,Home,9c7382eb-954d-4ec9-8723-1f0b3714f083,482,14,2022-06-20,2029-01-26,Closed
55f6c672-bb02-4e54-86c7-cc0efb232c80,Education,abc039fc-5189-47c5-b634-a6ba448b4055,123,7,2022-06-08,2026-09-29,Default
ce41c6e2-4781-431f-9098-d3236f6141c4,Home,e337c390-50d1-481c-a790-6dd40a44cd77,532,10,2017-05-01,2029-03-31,Default
d0193a94-8da2-406a-9dc5-8fc3f8766523,Auto,ca2d7a6d-81be-43f9-a332-dac78beaa92d,995,10,2021-06-13,2026-03-08,Default
c250546c-181c-48c6-935d-138f323a4407,Auto,0ad27cad-9957-433d-8b11-326d0a876481,155,11,2019-05-21,2027-06-01,Default
72acf9c2-9709-47f6-8aad-b26d0d2e83f0,Home,22c4c0ba-621c-4d97-a200-5e096d0bfc70,893,13,2018-06-22,2024-12-09,Active
201e0fbf-c003-4b21-bd42-1c9c4e25a509,Auto,7ba98837-cee4-4f6d-ab65-1d19add0c7e1,837,8,2023-11-27,2024-03-30,Closed
9af39daf-2048-485d-a0c6-b7d96f4c2035,Education,fee89474-1c0c-4cba-968b-fa3fb931e311,851,3,2015-09-21,2016-03-02,Default
cbc71018-daae-4f41-9fae-13211e178c6d,Auto,ab45cc87-604e-46b9-b3c2-f22825241f13,873,4,2016-06-22,2024-08-03,Closed
9d6b228a-a538-4d37-9782-1c2c9a0d5f9f,Auto,85969ee5-c293-480d-a5b2-d9c906d3adac,914,12,2016-01-09,2016-10-05,Active
263c9d74-216e-471a-898b-705a206baec5,Home,df4651dd-3e99-4c70-8afe-3fdbdec52d06,719,2,2018-12-01,2029-05-12,Active
fc3db375-5cad-4082-8076-cce607152822,Business,809542e0-56ee-4bca-98bb-5da3cdb7ea5a,234,13,2017-10-08,2029-04-30,Default
92c88b67-5672-4b82-a240-81c455e5eca5,Business,bbcf60d6-0b8b-4554-87e2-82adcb1070d1,653,13,2023-01-06,2024-02-03,Default
89c49541-2c9b-4136-b6e2-1698100ecf96,Education,ef1bfb0a-6a86-4191-9a94-e6a4c6382356,157,5,2019-10-21,2024-07-20,Active
db8cde63-c3f3-4626-8561-23cfd141a7a3,Home,aa56a447-d21a-466d-9b10-3f31f5bc21fb,110,14,2022-06-21,2026-07-21,Active
dc77ee0d-874c-4269-8c10-df3b21d22e4d,Education,06cae55f-ff62-4647-a67d-898b5f8e3f9c,205,10,2015-09-21,2016-08-30,Closed
f670c1f2-d6d8-4a4d-9f72-7489a4760776,Personal,7ad62064-626b-440c-9ebc-8c45fd73645f,975,11,2015-07-22,2028-11-28,Default
f4aafc91-f098-44b5-b15c-12f10e225dfd,Home,85a55267-6dda-4361-ad78-72e1479d6b99,572,2,2020-03-04,2027-04-21,Default
77e790ab-2535-4fec-8c5d-c4951767a46b,Personal,31dc3710-a8e9-4cf9-9ee7-768dde16cb40,621,6,2019-07-16,2028-09-19,Default
2a4e005e-4b09-49fc-804e-270798ba36f7,Home,299f8071-5c17-43d0-af95-1858143f5bac,712,4,2019-02-02,2029-11-07,Default
d46d827e-10fb-4913-b4b6-12f392c574a0,Business,9bf6de96-3a60-415a-9f61-78b1f7226749,217,8,2021-07-13,2027-07-01,Closed
bd0d0c1d-a9e6-4ab8-8099-bc343f5ddc00,Personal,1fbae2dd-788e-4b28-b3f3-b271d528e80e,94,13,2023-01-09,2026-01-23,Default
c6fc5d8d-e63f-48c5-82bb-ab3f2a65da77,Business,644de4a8-00fc-42f9-9317-169a29a6f56a,528,14,2016-12-27,2029-12-25,Default
2809d70a-ea75-4c49-9d22-1da1db7d84dc,Education,bf7f614a-8fb4-49e4-8db6-1c30a4cd1d49,717,8,2018-04-29,2027-06-20,Closed
b2b4df39-e70b-4cda-8418-46c359a4c3a0,Auto,344d3899-e9e8-4d4e-835a-c90de30d34a3,801,13,2018-06-30,2024-05-13,Closed
1c27ad96-f5f3-47b0-9c5e-f5e96068bfc4,Education,35895a9e-5e83-4dab-9ef7-0486be261316,464,7,2015-04-11,2028-07-12,Default
e2a7dc88-2083-465d-bdf2-08b2889e0954,Education,96bba65d-ee03-4060-9180-7dccf6e65d28,321,3,2016-06-05,2025-10-22,Default
486f0901-506a-46da-b00b-84f4f127f88e,Auto,364a70bc-4e9d-432c-b804-24c6267cbd31,138,13,2020-08-23,2027-02-15,Closed
2cd95bc4-9d89-44b4-9cb0-79005a135452,Education,add9f58c-8799-4785-b93a-fae3d3897dd2,824,8,2022-01-24,2026-03-22,Default
3115b1a5-a3eb-4d80-ba91-c7d3690a0a5c,Home,ff1044a2-55d1-4d56-9b74-235584790e6c,918,7,2016-02-06,2029-05-31,Closed
91b5e045-9856-460c-af11-17a177413ddf,Auto,5c236f47-99f0-4ffb-844b-da416749f4d1,685,13,2020-07-17,2025-02-15,Default
252e4ccf-0b57-4a1b-a45d-4c776907dcb7,Education,0f8a8677-7f05-4564-acb2-6ffdc26914f0,212,7,2021-12-17,2029-03-09,Default
68b3c53d-3fb5-4df8-ab09-f163d0651fcd,Business,a9d13eef-7251-442a-825e-a7155e05b236,133,10,2015-09-24,2024-08-26,Active
b8dba2e6-1fcd-48e4-8e93-99de4d4c16de,Auto,a99f6d97-1ed6-4cab-a9fb-5712e7a1b26e,668,12,2022-06-25,2027-08-21,Active
3776d3eb-950c-4252-9b51-d17083d0bacf,Business,8552c56e-7ae6-4942-adc3-da4086442767,730,10,2018-03-07,2029-08-06,Active
fbf57185-e05d-425e-bd4b-f0ec288c2fc1,Personal,40644e08-3d31-4bdb-9dee-4d7cd1d68b25,818,14,2020-03-15,2025-04-15,Active
306aa6f0-d3e5-4426-8132-046333e96d4b,Education,6fb4ad7c-1727-439f-9e02-3ef5c2f5ecff,916,2,2021-11-05,2028-12-25,Active
0303d917-0848-4a8e-8c8b-fc3b29cc4b64,Auto,68e0e4f8-dd86-496f-bc30-80c9c6888556,944,5,2017-07-29,2026-11-15,Closed
a6682990-be2e-4c07-8629-fce38e6e9250,Business,c1342c10-15e7-446b-a4cf-d3fdbafd29f3,81,4,2017-01-16,2027-12-13,Active
58c1448a-5618-4b22-be6e-7298341ae568,Business,abb53cd6-53bc-471a-80d6-5059ff3fb57b,963,15,2017-01-05,2026-04-30,Default
26f1425b-0677-484d-aa09-ed12de917225,Auto,8750db38-23ee-4241-b027-d2ac21767f58,125,11,2021-09-18,2026-04-30,Active
58da98b8-8d73-4ee5-8959-ddbba5bc5cd4,Auto,c76859eb-34bd-483b-a7a9-a3c074a5f4fd,138,6,2016-08-01,2024-10-26,Default
ddffbe30-d183-4dfb-a381-9269362a0077,Auto,4a9556de-beae-41f8-b8c8-66642ff71467,986,5,2022-12-10,2026-02-28,Default
87289bf9-fb6b-404d-b68a-360bc789cf93,Auto,ef37f4aa-3c63-4a1d-9b38-38886bb55f47,104,9,2021-05-01,2029-07-12,Closed
d3378178-885c-45ed-ac22-beaa4fd89c17,Home,d3e14e99-9013-46ae-8976-9368f3a33a08,746,10,2016-12-31,2026-04-04,Active
cf465212-aab6-4d9f-89ce-37fb2e27da09,Personal,edc081c8-d6b7-42f7-80bf-133d2b740c7b,374,7,2016-07-21,2028-02-13,Closed
841f77ff-d796-4e48-a41b-2729391f4b36,Auto,718f78d0-76b1-4eed-a327-934b0020c7be,146,8,2023-09-19,2029-06-24,Default
b01043fb-ae09-474b-952c-85673bb812a5,Home,a33ad4dc-0c3d-418f-976b-e00d09aefb7c,824,6,2023-06-15,2028-12-13,Closed
2f3aea6b-5972-405b-9ec8-cdb2bbf826d4,Auto,e32670d8-c513-40a4-9f62-4e0c0b6ce57f,969,8,2023-03-05,2029-12-08,Active
708aad8a-ede4-45f9-9bac-befd7fa3419b,Education,f8378349-a7ea-41c5-a92c-9a1a1c2ce29b,927,15,2016-01-19,2028-05-11,Active
992bd71d-4cc1-468d-b50c-ca3071f014db,Auto,5b54952c-6f26-44f9-9445-adcbe9ae2491,595,12,2016-02-04,2027-11-25,Active
fd84b36f-c0b6-4afe-9649-513f215d9d81,Personal,d52835c9-a2ba-4e75-b23c-1b2b9f0f1c60,845,4,2022-11-14,2026-12-29,Closed
61326fec-23f1-4052-857a-ee2cb7bb7691,Education,212b2dcd-0203-4cfa-b444-1c59e86dd75f,322,5,2018-01-18,2025-09-05,Active
e0ee6b82-cc02-450a-8368-195ed072a57a,Auto,af5b9293-d51d-4e9f-992c-50c82fbd18f1,949,7,2018-01-21,2028-06-05,Closed
b9b6422e-01ff-40fa-b393-12dba443dc62,Education,5586765a-8295-4eda-98ab-3ee1aeb885ad,743,11,2015-04-12,2024-11-18,Default
879a32c4-8b67-44f8-921a-979bf1721757,Home,65c95702-f767-4295-a968-06a544ab2705,658,4,2023-09-26,2025-06-08,Active
8fda8ea0-fe02-42db-80c3-d0f3b98ed5aa,Personal,987f91e7-7499-48f6-a827-1de19ab00a75,273,12,2019-04-13,2024-07-09,Default
8009d604-c75d-498e-b15e-72fba781ecd1,Education,b9585256-a892-4f11-988d-390bda50604a,58,10,2018-07-01,2028-02-23,Closed
ded7ec3c-8d82-40f6-914b-53b7727f66f0,Education,77c5c582-eec5-49b7-854e-3f15172b2720,498,6,2018-07-31,2028-09-18,Default
3ee6d215-891e-47f3-a034-c6ed535ae510,Home,5427cc9e-0f35-486c-b004-0a52125b9bdf,498,14,2016-07-20,2025-10-24,Closed
09a70b83-0a97-4791-bd8b-3a42c7b13805,Home,56f3f918-3e57-47c1-aa36-817725a81ea1,504,4,2022-11-14,2025-01-07,Default
791f83e8-9484-4d07-baf6-af33f50875f6,Education,08c36043-ef25-45e6-9fb6-c63417fb7f20,553,15,2021-12-01,2022-01-25,Active
8239223d-cf3c-4f63-95ba-3077b93cc36e,Home,0ea1c866-7942-4ee1-8126-bf05fad18819,951,11,2015-10-16,2024-06-12,Default
ca7b9b48-5302-4845-bcca-a0b8681ca423,Auto,dc06b3d2-f029-4c5d-86ba-f61cba3d59e7,742,10,2023-04-30,2029-06-08,Active
5711f49e-6c2a-4d1a-99e1-f5303dbe4c73,Business,89b271b6-52c2-4d46-ae8e-967168b13e6c,427,7,2020-11-10,2025-07-12,Closed
ca83af2d-482e-44d4-87c3-25363fc150f5,Home,e0071c15-95fe-4c11-8c81-e3a1d39be50d,478,8,2019-10-02,2025-12-01,Active
c947b88f-62d1-4c4f-a414-73d0fcd8f932,Business,01ee2934-679a-4743-9e8e-2b801ef60867,77,10,2018-08-01,2028-09-30,Closed
aee74ad2-14b9-4d68-8915-c746dce8ae59,Auto,3b175211-a7df-44cc-bc50-810942238bea,423,2,2017-01-04,2017-09-10,Default
d49b16ef-c205-4bfb-9b70-de3250e6d48d,Business,5bff7eff-4775-468f-b51c-2a1ec76ab4a0,873,3,2015-05-02,2028-07-12,Active
753cdc23-6852-4d71-bf66-4f8d76f5678a,Business,bd8a0b35-dd70-4042-97e1-9c0e1ef5d9dc,960,14,2021-12-04,2028-11-19,Active
84de6498-373a-4cf4-adbf-c5320a31daba,Home,a51cba3b-01b8-4385-ae5d-235c3ccc967b,695,15,2021-05-16,2024-04-30,Default
07c027e2-eb07-4150-9bf1-cc0a3f533a7a,Personal,3bd1671d-de71-4246-968e-d4397a501694,773,4,2023-10-20,2025-11-07,Closed
cfd333a7-56be-4dc8-ba6c-cb5c979f8269,Home,ecc056e2-4524-4f02-9745-ff0e00792c3a,351,14,2023-05-09,2025-08-23,Closed
2ef60680-de71-4d59-953f-1c81f4c2d502,Home,38205c19-f00b-496e-9ad8-14b06c010a29,101,11,2015-02-04,2027-01-12,Default
2a8ae808-7e6f-4a46-ae03-63e4ba48a057,Education,58608c1a-276a-4c4b-a546-bd4e3de8f3a3,116,15,2020-09-13,2029-02-11,Closed
2e75c900-4ebf-4bfa-b71b-ad0ddd89ffc6,Auto,e52bd7f8-2647-4b11-8bfd-7257d766135b,292,9,2019-06-27,2025-02-15,Active
3815d30a-cf36-46b7-8bb5-6f9dc1a9abe3,Business,f585e7c5-7989-4e4f-b709-fcb087e88c6d,798,2,2020-11-14,2027-02-23,Active
4b1fc102-3b22-4b26-8e43-865239258454,Auto,df5e0504-7b9b-4e8c-8c2f-18d0af4c064a,149,12,2021-08-10,2026-11-01,Default
e0bff79f-c1ac-4d31-be7d-8a0b832da810,Auto,dca4c502-4536-4b9e-9b40-b985b44a0345,338,6,2020-09-23,2020-10-03,Closed
b48a30c4-d45e-4ffb-9959-9a4344269507,Home,11294089-df30-4d7e-8084-18af14f3e500,299,15,2020-05-20,2028-10-01,Closed
bc391190-ffd5-4ad5-a536-8e6447609944,Auto,f077c6f8-ebdb-4ad7-9ceb-72b5276fb6d9,239,4,2022-05-31,2024-02-22,Closed
86ad12d2-0d93-4096-8660-6a2331fcf39a,Education,4f236dce-ae48-4da2-bb70-70171ac995af,186,2,2020-04-16,2026-12-12,Active
53fb7c70-d3a3-48d5-87e1-c5602ce58c0c,Auto,f3dff87b-5e94-4240-8183-538e36c2eb3d,630,3,2023-12-24,2024-01-13,Closed
4de6789f-6282-427c-b40c-156ad1ef2069,Home,b4f27c1a-16f3-4f55-9d91-dd42986b33af,532,13,2019-10-16,2026-02-06,Default
6e0f0c2e-40f1-415d-8e7e-eb64954e2a64,Auto,6493a545-c488-4aea-8065-065e6a3cb2dd,398,9,2017-10-22,2029-08-05,Active
52bec43e-295a-4bf8-9183-5ea10c7927d1,Auto,c670e901-6cab-40b5-bc8d-79d3bc4b9c63,396,3,2017-05-10,2026-08-25,Closed
a6205e02-bfc4-4966-b666-72a21b0b40f3,Personal,5610e1b8-dc32-4cff-945c-70a4035d4397,534,7,2019-09-07,2026-02-13,Active
182c05aa-a1d9-40c0-87fe-54469ccb5009,Auto,58608c1a-276a-4c4b-a546-bd4e3de8f3a3,622,5,2020-05-02,2025-06-28,Active
d3417115-0683-40e1-9480-4488114bb600,Education,01cfe8e1-04bf-4114-b84b-c4458b760555,590,5,2020-01-12,2025-01-31,Active
25a7fe7d-4194-46cc-b630-4987892617e1,Education,d52835c9-a2ba-4e75-b23c-1b2b9f0f1c60,412,12,2019-06-06,2029-11-14,Active
c864caaf-c514-4d2d-a670-c1f13c24f4c1,Home,ddedaa73-1a9e-427c-9ada-45462e6e6821,434,2,2023-08-20,2028-08-13,Default
2f545703-9694-474b-ba8a-bffd99fe5156,Education,a2bf2bec-eb6a-46e4-bad0-6dcaaf6eb9c2,918,12,2016-08-31,2016-12-29,Active
47246fac-1eb0-4caf-a46a-42db812d3396,Education,efa8cc33-4a53-41e2-9f4f-ac2deb30fe0c,401,12,2021-09-11,2024-10-15,Active
8539d93f-4a49-4cac-b5bf-5d3a878250e5,Personal,89b8703b-7be4-4c44-a163-56889bc1d6fa,957,5,2020-03-17,2024-01-05,Closed
e889d082-4098-4765-a113-46382b4fd185,Business,1f174567-07d7-4132-b521-7db621a55139,623,6,2020-09-04,2026-11-04,Active
8470cd67-c234-49ae-91f9-96d6a8c8ace2,Auto,1810d41d-66d6-485e-bde6-204ac54eafac,556,14,2018-11-15,2029-12-03,Active
da3b0727-9aab-4bf6-a6b2-e4ee1e905965,Business,f7888d96-a5c7-4f04-808e-ec4c9b742cb9,507,9,2019-08-21,2028-08-03,Closed
5d734539-0f05-4501-bf95-d9031e8c0f03,Business,9b92b755-728d-485a-a4a3-8ae9f92750bf,482,5,2023-10-17,2029-01-16,Closed
e7642e3c-32da-48c5-85ab-3e6da328a3b6,Education,a44d8f87-9709-4c6e-a0d2-cba6df8901d0,520,6,2023-10-07,2029-05-02,Default
16407c9f-4195-4d28-bcee-86add45312e1,Personal,6a92daa3-68a5-4549-9dfe-a600e77c4f3f,462,14,2023-03-19,2025-08-14,Default
ddc8dd2c-cbcb-4f52-819b-d9a2b191bb67,Home,9efadb4a-b009-480c-800f-540e5633539d,109,4,2023-04-06,2028-06-02,Active
1631acec-1b5c-48b1-b41f-c60fc28e465b,Business,a4ca163a-9f57-4a40-aade-c16698413f39,91,3,2015-11-20,2024-12-29,Closed
e9b8dd99-6f5b-4f47-83e4-9c2b9101b0b8,Personal,16d73994-50ff-4e32-a5e8-3262c994a528,674,8,2020-05-18,2027-09-25,Closed
77a865d4-3728-4b1a-97e8-8b513d592884,Education,16f58712-33e4-44cb-9288-e37b868d9d8b,362,7,2019-02-09,2024-11-11,Default
b8bba1a4-0c26-470c-afec-ec053f5d5327,Home,85c1d345-bbb0-4ae6-af8c-98123422cf38,767,5,2022-02-18,2028-11-04,Default
50fce672-7ae5-422a-86ad-824617f054fa,Auto,2ee30108-a400-4bd7-b166-b828064705c2,685,10,2016-03-12,2026-03-23,Closed
193cc504-5b00-4012-9140-2b83b76aa822,Personal,15ea3e7d-15cf-404b-ab42-351f8c9a0a77,999,6,2015-07-01,2016-04-26,Active
8d6bd319-9736-4185-b89e-2b2c5fc324ce,Personal,5586765a-8295-4eda-98ab-3ee1aeb885ad,531,3,2018-04-09,2025-03-03,Default
f1af7a74-7e50-49af-adda-da5fcd6e3031,Personal,f3dff87b-5e94-4240-8183-538e36c2eb3d,326,10,2021-07-22,2024-10-31,Default
9e4e2f2b-2376-46dc-aedc-bd86546cc895,Education,c91581ca-800d-40c3-a40c-c4f11dc3e2b0,711,11,2017-11-22,2024-08-29,Active
f9b8532c-d7cd-4236-b7d9-ca0d0f430743,Auto,c12b11aa-df3f-4fb3-b9cf-c5db20a41ef5,638,8,2016-06-14,2028-10-08,Closed
9f66af56-c7e3-4cd4-873d-c4b83ce56b49,Business,5456785d-395f-4c61-ae79-53ce9b14988b,853,10,2022-11-07,2027-08-14,Default
345e15f6-b5f6-43c6-9f99-3e076c454dcf,Education,e337c390-50d1-481c-a790-6dd40a44cd77,834,4,2019-06-07,2026-02-07,Active
f738255e-3248-4a81-b26b-d622867a7f48,Home,6a7edd72-d523-4aa5-b6f6-710a60dd561b,515,14,2023-10-29,2025-06-06,Active
3ba85db3-957e-4d5d-9131-666624236abc,Business,d48e1ed0-86a8-439f-9de7-c95f2c582db9,385,10,2022-05-01,2028-12-02,Closed
016dd892-d12b-4e83-9268-22b9e565375f,Business,836655db-a413-4b81-a2f0-6e3326923180,585,4,2015-11-23,2025-06-01,Active
fd7ea5c3-33d7-4abb-9dba-183193537638,Business,8a811ddf-e393-4dbf-9b66-dd2de19c457f,997,14,2023-11-13,2025-07-27,Closed
9810a24b-e9c8-4b0f-8081-4b6cc56b6d53,Home,364a70bc-4e9d-432c-b804-24c6267cbd31,122,5,2021-10-05,2028-07-29,Default
b27ad0c8-24b7-4064-b2b1-50e47558ae81,Personal,e2b53469-a051-4395-8672-db785c8bd0cb,335,5,2015-09-11,2024-03-20,Closed
7ab02df2-1edb-4ebc-ac28-c879bbc27945,Education,fee89474-1c0c-4cba-968b-fa3fb931e311,182,11,2023-05-14,2026-05-01,Default
0246f8a3-0ddd-4eeb-b00b-86d89291e19d,Home,3c44913f-be76-44c7-8a69-7ea1c9ace9e6,770,7,2015-06-06,2029-11-23,Default
e31b0a23-67da-4341-a072-789a6939f0f0,Personal,6493a545-c488-4aea-8065-065e6a3cb2dd,424,2,2022-07-27,2027-04-28,Closed
7432c4b3-6af7-4dc0-83c5-1099680ed2ee,Home,02aeaea8-4dd1-4b64-a2bd-a9e2cf7d716c,641,13,2015-03-04,2027-02-11,Default
303fdf0d-c8dc-4c44-8fe1-ab43ea65aaf6,Education,33d6b438-665e-4ddb-a893-a29ae5dbe8ae,577,14,2020-08-09,2025-11-16,Closed
f5a1c7ce-63b1-44a6-b81c-6a679c647f3b,Personal,13825b54-d51b-460a-bc74-e42650b13394,433,7,2018-12-20,2028-08-17,Default
66f2767f-d869-475c-897c-2afc60b39faa,Home,12d22132-26b3-47bd-8bf5-0bf8e9f4bbca,457,9,2017-04-14,2017-08-31,Closed
a6001a5e-77c8-4379-9294-dab7ad5dfc8c,Education,31dc3710-a8e9-4cf9-9ee7-768dde16cb40,536,4,2021-03-03,2022-02-09,Default
d0544149-c0b2-4cbd-9619-f511159e0dc7,Auto,345035ae-973f-456b-878c-7f191b847188,489,13,2017-07-19,2018-01-13,Active
e298b5d6-be6a-46f6-b53b-1f4691174b8b,Auto,573f0677-bbc2-4716-bde6-c342f2debd5d,673,7,2018-08-16,2029-11-23,Closed
48cde303-1be6-43aa-b946-44de1b5c8298,Business,f664af0c-4f4b-4ff5-a0a3-24700f7e2965,160,8,2022-02-10,2026-07-12,Default
6588941f-a2ec-4395-8a3b-b99e2a5a83c1,Education,5769465e-bbeb-4e0b-bab3-a0a4d3bae319,374,6,2021-04-28,2028-02-14,Closed
87f942e7-e494-4695-9ca6-95db2811df42,Business,0070e5b1-78a5-4663-8520-3e39746da792,510,2,2019-09-03,2029-01-12,Default
9103d8de-115a-45d0-99c6-7789e76d7aa4,Business,2a8390a8-ada2-416a-a3f6-11914cc71e7b,229,8,2020-06-13,2029-03-24,Active
ffead549-1dda-44f3-968b-a7c544856b5f,Education,42341d48-e32c-4e2d-acef-f44378e37a07,597,9,2021-11-13,2024-12-22,Active
24b06baf-f929-4092-b23f-c2f7102b209c,Auto,5d8b0bfb-7ca7-4e00-b039-41a6f0aa7b36,528,3,2018-10-15,2028-01-26,Default
e8676c61-55ba-44b8-be41-5b323b884622,Personal,d1399bd0-385e-4ce4-a6a5-2c7367839ba4,303,14,2020-03-16,2025-03-18,Closed
1b05cfb0-85b2-486e-a0cc-ebdf3643a042,Business,0fcb0956-cd56-4b18-bde0-686495b11ad2,432,12,2020-10-03,2027-05-04,Closed
01360031-a4cd-4550-a9d1-9970dd198c2e,Personal,2ff22ab8-96d4-4e55-8b2c-d7155c398151,273,4,2020-12-27,2024-09-20,Default
18db81ee-bd1a-46cd-b697-8fc5fd96dd72,Home,e636ce6d-41a0-47c6-ab77-f7cf521ee426,253,13,2020-08-07,2024-07-15,Active
3eb0e14c-a449-4801-b105-8f5e92ac0bc5,Personal,70dd2800-910f-4e4f-b2fb-2e082ea2742e,794,8,2016-02-15,2027-08-13,Active
b42feeaf-867e-4a4d-b19b-2711db2d9f57,Home,ac002adc-84d3-4072-b07b-2f6ab12be133,892,3,2023-10-27,2026-08-13,Default
e2bf752e-1ec6-4ad2-8d6e-7e144c1a51e7,Education,3640592f-a4f2-4a48-af07-7c6030b14cb1,929,10,2017-07-25,2024-05-30,Default
19f5e4a4-c042-4e64-b298-738e9533750e,Personal,0beee8e8-1c3b-44d6-8b74-85fdf647828f,72,11,2015-04-03,2027-04-30,Default
e160ad48-82a2-4eab-b808-5533ce5b85c7,Personal,1814d881-c6df-4113-a851-3d457acf34c4,451,5,2020-01-14,2025-07-28,Closed
e5b8cffc-3517-4903-8d79-59cdc81ce80f,Auto,d92dfdb8-562c-40a3-a8ca-42d6aeae6569,348,10,2018-10-09,2029-09-04,Default
8f24c05f-933c-4cf4-8406-effd9e61c36c,Personal,6e122509-c561-4969-ad32-464ed7fd0aa9,625,2,2019-08-25,2025-12-22,Default
e47efc91-ee62-439e-8e4a-67f85f905998,Home,839dfe7f-d3c4-4f2e-9d13-45df939db60b,810,11,2017-07-14,2027-04-06,Default
4142db08-4533-4557-95a4-7d1c0c281891,Personal,6db6b999-4821-45ce-8bf8-bca7fac2feb4,737,7,2019-12-10,2027-06-12,Active
9d364042-37b8-4545-ab31-099d803caafe,Business,19989ed8-da98-4375-970c-059a9e7fa983,282,3,2020-08-12,2027-06-10,Closed
4a998901-33f6-43f9-b704-7c83e49c92cf,Auto,548b1d38-b118-4929-8a9e-3cebaabbf427,401,11,2015-06-07,2027-02-11,Closed
29194245-3872-4ac1-a1a2-70470e3f5800,Auto,d4a148e2-40ff-4a14-954a-475de0b7903a,736,2,2018-05-26,2026-04-10,Default
df55f095-2331-40f6-8726-c72e5ecc866f,Home,e52bd7f8-2647-4b11-8bfd-7257d766135b,109,9,2018-01-15,2024-05-29,Default
61d0dd65-d914-4656-9ee6-70693f67c861,Home,b9b97bff-84fb-4cae-8704-e0f107ecc895,544,6,2018-06-12,2025-06-01,Default
8766b102-fa67-4943-a7c2-4130c33fafe5,Personal,74d15809-0562-4274-b4a0-1ad4e3d13cd0,554,8,2021-11-02,2029-12-14,Active
8bd61913-8bc9-4c94-bec6-b1614d464103,Auto,f8005ba4-0853-4ab8-be06-528db6785c58,773,8,2018-09-27,2029-09-19,Default
262ad05e-665e-48e6-99a7-98fcf6d7af78,Home,0aa17207-9a8e-4f9f-8a9e-f664760163c6,430,13,2020-06-01,2026-04-21,Closed
2d2c6995-23a5-4c73-b0fa-40fe3adccca4,Education,99c712b9-05d4-4b04-a0f9-e7a63f551211,745,5,2015-06-21,2026-04-07,Closed
a7417611-86a5-4a11-b8c7-16f022bccadb,Education,25f38d4a-8f76-43c5-9d04-6b86a0647917,581,4,2019-10-18,2019-11-21,Active
0ea0c399-c258-4333-8874-85d26df77abb,Education,e3414380-480a-41ce-a59c-4bdc61e51007,790,9,2015-05-27,2025-09-06,Active
5ff0a30e-9e52-47cc-adda-924568c40a78,Home,79a881c2-fd4f-40a2-b74c-7731e6909115,246,11,2015-04-07,2026-01-04,Closed
