payment_id,order_id,payment_date,amount,payment_method,currency,status,customer_id,transaction_id
1a92cb4c-0818-4568-8cd8-56fe94e74a9c,15b23ad3-48db-40b1-8b92-87365fe95728,2024-06-23 10:28:26.801011,7049.61,Bank Transfer,SAR,Completed,65c95702-f767-4295-a968-06a544ab2705,7c4430d9-16d6-4a66-a33c-636e084b5aae
d2bbe2fe-ca1b-443a-91d3-9d3d9bf9c18d,96f6942a-4664-4d5e-926d-8d6b8ed508b4,2024-02-05 01:15:44.912974,1569.83,Credit Card,AFN,Failed,c11cb7e7-ea95-4732-bf7e-f6196261339d,fd6c5750-3294-4f9f-a81a-65c50d978a28
44e9796b-3339-40bb-a192-2671bdff4f2f,f1a2c573-07a1-4c36-a6e7-61d34d556093,2024-03-02 02:38:10.258518,4214.53,Credit Card,NAD,Failed,1403bc8b-ce14-4bb9-a766-30f72717de83,e942d9a6-f864-47b5-9ce8-73ca504fb6da
34893b20-dff5-409a-bd5d-b75247aa9661,507740ff-b1c0-424e-9116-24cc0124529d,2024-07-28 00:23:09.062153,8371.03,Cash,TVD,Pending,d36e2e54-2065-43a3-b110-21adc8284bd0,dd2a2b46-409e-4f45-9851-3779dc0aa4aa
c53fca79-ca16-4924-b0e3-2a303b1de6c7,671cf7f2-4a57-425c-8824-00a792ed2ab9,2024-06-20 12:22:54.936376,295.96,Debit Card,CLP,Failed,f4a0d2c9-2af8-4a69-ab7f-dc6ff7118d1f,bd3f0a26-8f15-4c3b-bcd3-8fbebff0af3b
8ba45df3-f791-43d1-8b4d-c9e10f4c3b1e,a793357d-1f33-4f6b-bf59-a773106c7b56,2024-07-22 21:55:39.944334,4373.45,Credit Card,UZS,Pending,58c74a33-943a-4cb8-8021-d81140f7a6ab,38f6cdb4-b53a-441d-91a4-c8ca5847ca6a
c54ac998-daba-492d-bc98-f094fcaa8f30,cdcff531-ad3b-408e-bd87-87e4f05ff685,2024-05-01 10:38:25.921463,2004.4,Cash,ZMW,Completed,4360c96b-896e-48bc-8d6a-4a8ce84b4b53,c190f781-723b-4e4b-b23d-4503506b8de6
4b29bf23-0f94-4060-83e0-1ea93028cdaa,9a50040d-5880-4a9f-9b81-33f7e84e84de,2024-06-28 18:46:45.960065,8195.95,Bank Transfer,VEF,Pending,301d4477-7d59-4dea-83dc-8a7be93b7f4b,898a9ad9-49ec-4be9-a33d-cc6150b6185c
e52abecf-1121-42f6-9711-b44609108889,de05b7c1-7dce-4a7d-914f-c0ba7b4b7799,2024-05-29 20:14:13.823423,1104.27,Cash,INR,Failed,49fe9219-d787-44ee-b044-f281860e0d7d,6cab436c-e5b4-44e6-ad32-3317ea48750d
8a17dd9c-6de7-4c21-9b3f-ab2d3e84cae2,ea803975-7b75-494f-8736-8286660945fb,2024-08-14 23:54:26.419713,992.82,Bank Transfer,KHR,Completed,d6e9e323-ea8e-4797-b255-f8815c11e2a4,5bfb1ff7-cb84-4f50-9848-4d04488e57e7
fa54b71d-e41c-41e9-8a70-5ec5640284de,f0383455-ba53-4204-ac1a-fdf919610b89,2024-06-10 06:06:27.863351,4661.54,Bank Transfer,IDR,Completed,b1121e9e-441f-4a14-9f1f-f9c1dd90a231,bdf5493b-b2db-404e-89bc-10802f4b1395
87c6d851-0473-4a75-8fcc-92a5453471be,8db7705c-1b8a-48a3-956f-ad427240e274,2024-04-10 14:13:23.359800,387.17,Credit Card,INR,Completed,2ac770c1-cf83-4d56-bade-8bbbe41f580e,75f43c7f-a341-4026-af43-4f9d3861102d
febba80c-1333-479c-9135-b979687217fa,24bac76c-efff-4145-9d55-b0a00cdb0db5,2024-05-14 03:08:47.966609,6397.18,Cash,LYD,Pending,6f30c6a3-64cd-4654-b317-20c7cfb2d6da,9fe3d9b0-c804-455e-9899-c018c023b1dd
5f6d597e-b028-45ba-83d5-2a4c787dbd45,65196aff-06c7-4fb7-b7e8-f6fbb3f5dd25,2024-06-13 07:00:40.528723,6400.55,Debit Card,XOF,Pending,cf8dd9f0-2c70-4014-b03b-edb82122bf62,4eec9aac-286c-4805-8794-1ab2a1500174
9dc878e2-2439-4151-96ea-bdcb9d935f61,13f097f5-1dec-413d-98fe-42e09971fbf6,2024-01-03 09:07:33.502402,1078.3,Bank Transfer,ANG,Completed,2c9977c3-07bd-42b3-81f2-3286818187a8,6bed26b0-2bb3-4ae5-913b-f62eb2176714
e06999c5-ac1c-48ab-89ed-44824a662774,1fe3f7ee-e7ce-4d87-ae58-b68ff53da11e,2024-02-06 07:03:16.647268,4707.17,Cash,CUC,Pending,42f9bb1f-32f2-40fa-82fb-a5cd0a61ec08,34b29979-27d7-4aba-b3c6-af3a9c65b5ca
ec800802-9847-4128-bf1e-0308f037fa89,7e44872c-d9f0-4cf7-9c74-9ed76b8d87d2,2024-01-13 07:25:12.655788,902.39,Bank Transfer,VND,Pending,e2b53469-a051-4395-8672-db785c8bd0cb,c3d44c8b-fab1-4ffa-91e6-448b49761aa3
32c9477b-2d1f-4fcf-be95-eeb0b870ad3b,abe8972a-2af0-40f1-b793-12c50586b5b6,2024-07-25 17:11:23.886264,3262.44,Cash,BSD,Failed,6125e95d-4f4b-47ed-84bd-f8745657479a,54fcc595-94a8-445a-9a5d-c8e39243481d
549c7881-b6ec-4a04-9233-9b548051f87f,a2f9e4c7-06b9-4da6-9f2f-0481d805a413,2024-02-05 14:01:10.823432,-478.77,Bank Transfer,AOA,Failed,3a13a358-3ba2-423c-a085-8f64e43da8dd,b2fd0151-4c29-4eab-a323-83d14334b5d7
7ea4da60-ef8c-417b-abb5-63ae4a197741,9ce59406-8489-40c0-990c-9911e5a2cdb2,2024-03-10 03:19:40.431000,8913.59,Cash,KZT,Pending,5b54952c-6f26-44f9-9445-adcbe9ae2491,f4eab334-0334-4664-8285-a4e414badb24
3448082b-8503-473c-aeab-69b01d459bfc,ad252503-51e1-4cb6-be8a-865b21477756,2024-08-09 21:39:30.043235,8757.77,Debit Card,KWD,Failed,aee05bd6-bdfb-4406-86be-65727507e5da,852d7416-0ebe-4e88-8f9b-5b52f6bdf795
4ec6586d-5e18-40e9-acad-3d166bc6bf78,df4c36df-666b-4c57-a58a-a05f83ec255d,2024-04-18 06:35:52.030356,3266.59,Credit Card,MWK,Pending,8a5d6e6b-b701-48ce-9004-3488c52aaf2c,f19b68d0-9ad4-4eca-ad15-3792e8b69be3
4921b241-e467-4243-845d-7fc1fd90a00f,ef2ae629-38eb-4761-a51f-19f9b7d6335f,2024-07-31 10:38:39.085526,4665.98,Credit Card,BZD,Completed,cb8f20a1-9eba-4051-984d-7addadd8e4d4,ca9f6959-fa10-48fa-be5b-ac58a8d6e1dd
64770cf1-dd4f-412a-b1f2-b17be85d027c,8fdcedcb-97fb-4172-a463-aee1ea42c546,2024-01-27 10:47:26.732403,4738.99,Debit Card,SOS,Failed,edc081c8-d6b7-42f7-80bf-133d2b740c7b,60b92a73-fc7a-4391-9eae-8fd365a16e2d
0c8be43a-e87a-4766-9e10-e763d0d3e67c,9218380c-6d8b-44e8-9ecf-402a36991bd0,2024-06-10 04:19:51.721750,8971.96,Cash,TRY,Completed,163aaa5e-6175-47cb-ada4-b8698e3e49a6,7397cbc8-1fe2-4f7f-aa40-072e55ac4b50
d3272bd3-6c63-4c4e-9f7e-83600b130d80,6a574370-9160-4388-a674-14061a5b4121,2024-01-02 00:28:22.601960,1483.99,Bank Transfer,BGN,Pending,fa5ebfee-1eb3-42c3-8a70-50df9e627a3c,1684e6e8-def9-48ad-bd1e-7fa6e5213918
f214733f-05f6-49ac-9d57-f4d24fa7c2ea,505cfb8d-464f-492a-a7f3-9ea2d2ffc2f0,2024-02-01 06:13:57.494470,-6364.47,Credit Card,CUC,Failed,d1e0c938-627c-483e-863e-c03d07572732,3a9d1308-2bdd-4c0f-9365-432f1d35bb77
0235c553-8f64-4293-b106-814e291e43a6,97a71959-a811-4a00-ab51-ccd87c20ddfa,2024-07-30 23:02:01.545700,8117.64,Credit Card,KPW,Failed,189589eb-a851-43c0-a704-73def00d362d,156e2d16-904d-4608-986e-e8d002ec3ee1
cd83dd5a-0d5e-4f5b-b9fd-f024b320a5da,7d731c14-9617-440b-b2a0-05f8459200ce,2024-04-26 19:36:21.711939,2105.78,Credit Card,PHP,Completed,005fb876-cb32-4267-84ee-b28440aebc12,fc1cfa39-c46e-489b-8c47-3cf199b94537
3a37e2c4-f400-4006-8ff4-a26375b01f0a,70dd6922-bcee-4c6b-ac77-26930b3bcb95,2024-01-02 04:07:14.492967,-7857.35,Bank Transfer,JEP,Failed,3512ea24-ac6a-4550-bc94-dba57a022139,91e2241d-4ad2-4ace-888d-2748ac6a5536
5db95b0e-613e-4db7-91da-5e6e51b7f7c2,bfac1d4d-51db-4532-89bb-1508b1a09604,2024-03-14 03:34:10.097853,7257.21,Bank Transfer,TOP,Completed,fdc248ef-8e41-4124-952e-47893b0bad4d,5964d2e3-6e37-4c85-9fb4-18171e1637b5
67366c72-5fb2-474c-a331-43151ba74474,cf5ea7ba-9690-4d45-a99f-a241918441dd,2024-04-12 11:23:07.883064,3910.93,Bank Transfer,PEN,Pending,4abd7fe2-e3f4-4bb2-a22b-37d61a94c3a2,4a9a0179-648b-4c1a-9e93-f388cb94c75e
601ba400-5c90-44a3-9401-3b864038d3eb,bfad1a3d-b67f-4c56-82f4-f21d4dc13f3a,2024-02-27 23:06:59.928614,-406.45,Credit Card,MUR,Failed,508b6963-cc18-4b52-b0b0-c21e5fad2883,eb17e0b6-6670-4c1a-8c55-4a48a4fd8c41
cf1c0bc7-b56d-4bf8-a43e-f3e7003de98c,fbd2dd7c-28dc-4c66-927e-0f96eeea47e6,2024-07-15 18:55:43.827015,4752.57,Bank Transfer,FKP,Failed,f9848e97-1265-4aa2-9c33-0a5107edf1fa,6cc80745-245f-46c3-bc21-2dc6cef4de39
97d3f8a3-0882-441e-be43-2a00f60e620b,0e43fd7a-d3ef-4b34-8bbe-0e3f11696693,2024-05-17 15:22:55.657401,5505.02,Debit Card,XOF,Failed,14c2d45f-ec29-425a-9004-f1a79e40db6c,4eec9aac-286c-4805-8794-1ab2a1500174
8da14be9-2938-45bd-9fff-8eeee7bdd71a,aec31828-2724-4724-82c5-a24ab935b69c,2024-05-03 12:23:13.670483,3011.51,Credit Card,BRL,Pending,e2f94975-d6a2-48d3-866a-4b9c2f290981,6cab436c-e5b4-44e6-ad32-3317ea48750d
b50321cb-e3f6-4524-9c9f-85a8d4d68829,1c428b33-4bcd-4542-9b5d-588c47ff32ae,2024-08-01 07:06:03.638848,6505.22,Debit Card,AWG,Failed,5084d374-28bf-47b8-bbb3-ba48daeb707a,fefe9db4-70f1-4564-9c42-96c14d7625b6
edf1ad57-2765-4d87-bcb1-a41c88262627,66c1f2aa-2ddf-4928-b7b9-b6a575e366e6,2024-04-30 08:23:51.138141,3312.92,Bank Transfer,MUR,Pending,58c74a33-943a-4cb8-8021-d81140f7a6ab,8da67892-40d1-4704-8bd6-e59625f7fe36
8cc7f1bb-8ff8-4227-beaf-9895889cdaba,e60747bd-76c1-4eae-bfbd-fb4ba15327fd,2024-03-22 01:34:33.829074,9089.52,Cash,KPW,Pending,18b9d91a-500f-4a91-9fd8-17e7c4506afd,19c9935e-64e3-47db-990b-856d873ec595
59c6a32c-ac46-4d8b-b9de-017a70e96bd5,8812ea0e-878c-4068-84d6-96df2cc438b6,2024-05-11 23:42:12.591754,5926.47,Debit Card,KWD,Failed,b835c673-53d6-4a85-9f3e-bd5b64ed49e4,00cb8043-3ddf-4313-97ce-7e64b2bc362a
ec98c092-f646-4dc1-b02c-7e6cb3635ec5,1450d5f9-48f7-46a5-a9c2-c3f61f1ac730,2024-01-19 01:33:18.953355,1036.32,Cash,INR,Completed,6c224675-2b3b-4cfd-ae01-e7b31cc4b328,18152655-b846-495b-9ee5-14d872d7d64f
73618e93-1dd9-4129-b3be-f46723762673,625e98de-08ec-4b63-b615-649ed212ce5c,2024-08-12 20:53:12.591334,8736.41,Bank Transfer,SOS,Pending,b8ea9c8d-f8f8-424b-bf7c-bcbfb98ba8d3,9a513a62-d423-47fc-9ece-f431dba65408
8be0e1c9-ed94-496f-89df-cbf7a94a439e,689720f6-0cb0-4ab2-9bd5-ba7f82bb7eb5,2024-07-31 13:25:54.621219,8483.35,Debit Card,BBD,Completed,bfecafc6-4e8a-4597-941b-c25483be58d9,354a9475-4163-407e-b9c3-5ec38852a30f
51c3e72b-d5ca-4e7b-97f6-275e92f43138,b6aa7d9f-ba23-4a25-84a4-36b7e56f3202,2024-01-05 10:22:21.796007,425.1,Cash,BTN,Completed,5d30017c-1e1c-4341-8586-8c2b38ac5436,fc31d1bd-319e-4662-a4b2-721479f8b2c7
b995b52f-8722-48a4-8975-8b9bd67710e6,4f9a23d3-8639-4596-af39-8eedabef2d18,2024-06-11 16:11:06.672280,3196.98,Bank Transfer,PKR,Failed,a1a71a51-f846-41da-8db4-52b922ec270c,24a9f78f-2eb1-4e37-8018-89d64790a82c
26162d8e-4141-42f5-b843-ca3f705f3ef8,3e56e586-ba79-4067-8884-9062b26c3168,2024-01-25 06:39:23.292132,4868.0,Debit Card,VUV,Completed,24ba210a-1b05-43ce-b5fc-3ede7968caa1,e95b5121-1347-49a2-8c06-fe3d0bec92fc
81361032-a101-45f5-a65d-c8e0051e4e5d,b1cfaa54-f7ab-4d4b-a519-b1750a36051f,2024-07-22 11:17:24.724007,-3092.31,Credit Card,KMF,Completed,2bf58a6c-9b5e-498e-a07c-3a8523fb2eca,8ec0529c-c12a-4bc5-b077-d7454edebb29
27128d2f-ef25-48e0-8754-129cf5364683,075bcecc-346f-4bc1-b4d1-f8661318cc6f,2024-01-25 13:08:23.714527,3206.27,Cash,GMD,Failed,f516ac2a-2a8d-4a12-9d1f-612e8fe2c5e3,6684f41c-00e4-475a-8890-5b6012d31742
1fd6cc66-85d0-46b9-a93d-db9b3f27344e,4b3935b5-6cae-476d-bac1-8adf251bdb53,2024-07-01 17:32:37.240959,2338.57,Debit Card,MMK,Failed,129dfc7f-9d14-4014-91f5-944ed71a8fb1,5d35436e-098f-48c6-8b15-b17b5bb98b65
7dafb7f9-45ef-4512-9524-ec5de28b6371,2830dc96-479d-440c-bd1e-a78b858e47a0,2024-02-14 18:30:47.946454,5316.71,Credit Card,ZAR,Completed,f077e9e0-0d60-4cb4-b692-fa5bd4d1249c,9841498c-1928-4a5d-8963-8ee281735323
30152c21-7af7-49ef-acad-35ca006f893c,05d89027-4ff7-4f93-a681-2e7a73170ad1,2024-05-15 22:15:57.912312,1113.51,Debit Card,LYD,Failed,abb53cd6-53bc-471a-80d6-5059ff3fb57b,994ba785-0fef-4b26-85c8-c6c871136d00
7c76d24c-b37d-4978-8680-ddd8a51e5427,0d1fac2b-3a04-4538-997c-855f91b2ed45,2024-04-17 19:51:01.700871,6927.7,Debit Card,GIP,Completed,e03d2392-dfad-49b2-996f-8d6816f77857,6d45badf-988f-4394-8622-1e3398b08a89
4609e9c0-fa86-49e7-8784-335bdd091dd4,e7ebe87e-ce83-4cec-96cc-84ab94676821,2024-08-05 06:07:41.118177,8809.54,Bank Transfer,TRY,Completed,3ab3660e-a224-43ce-a88b-5172433155a8,51bce3cd-ab9b-4b96-ac5c-ebc5b6dd504f
046ad35e-b027-4d93-9ed8-6f5ed8627d04,628d9281-9d4c-4061-9be8-8d85fd2bf708,2024-02-19 17:35:07.961104,1545.45,Bank Transfer,GHS,Pending,667bd177-9953-4129-b70b-ba9563c03fd3,784e88b9-085a-4d71-98ff-0d59fdd58453
882f8fcb-8dea-4735-9565-0f49757b9306,bdeebadf-ad22-4375-bf68-46168e678a56,2024-01-03 23:00:33.319118,4118.58,Credit Card,ARS,Failed,5769465e-bbeb-4e0b-bab3-a0a4d3bae319,8323ebb2-2af8-4d0c-8030-862b65d84114
2ff33821-6cf7-4a0a-8996-5b51a450d75e,5dffd10c-eaf0-4cc1-8357-d48f8f3d7aaf,2024-01-05 02:08:18.608704,8176.01,Cash,LSL,Failed,1015b6f4-c7cb-4eb3-af9e-ae411788ac66,e2c3bca0-f2f7-478a-8d5c-ff318444c2cf
2f73900f-5467-4886-b4c2-c22ccaeae8f0,60d7b289-0258-4fc5-9a2d-7381fdc82d10,2024-06-26 16:08:47.339843,6128.37,Credit Card,SLL,Pending,c41506da-ba62-4f7e-abe9-28024fbed4ad,1b1de78e-b106-431d-9bbd-220f05217820
3ae0c2c6-a3d2-4fdb-a1ef-eac8a2c342d4,f8d6217d-b0bb-4df6-ae1a-54d3ecacd192,2024-02-10 17:11:31.335079,2680.67,Bank Transfer,KHR,Pending,784ffbb1-ea72-4a42-bbdd-a999a08427ef,2ae7404c-ca7c-43cc-8abb-01f062a5dd8b
cfe29c45-46df-4f79-ac51-de1f3d2173dd,2ac74747-264b-48a3-9133-e8d9750aafdb,2024-03-18 20:17:23.205756,379.47,Cash,BAM,Completed,5ac97596-a7b6-40ab-be5a-e33885e78e09,8838b405-74cf-43b9-9775-7f34bdb0e27f
1552ee12-2a3f-469f-9acd-664d88271dce,903945df-3dfa-47c4-83a8-1e9eb443299b,2024-05-12 15:12:08.746965,2077.19,Debit Card,MNT,Pending,cb6802ed-04d5-42dd-a4dd-e399cdb18f52,43667824-2feb-42a2-ae5d-52c1d582933d
b918d32f-d390-4d36-b34a-2d08d6982fdc,aabbae02-9a16-4c39-bca5-10cda6ac9949,2024-06-16 11:02:19.413098,9677.33,Debit Card,CLP,Completed,c12b11aa-df3f-4fb3-b9cf-c5db20a41ef5,2f1fdeff-1aa1-4665-bd4a-eadad1740747
cc5ff998-2ff7-4fcd-b133-f128f62b2838,f3cb7254-86f2-47ef-9cd6-937445b0cbf2,2024-07-27 09:30:28.916986,4984.68,Debit Card,BAM,Pending,6d395ce6-0213-4d92-9fb6-5177912cf5ca,e4c96e05-7a38-411b-84a5-dc4636f9afa4
c5b9affe-4edb-4dc5-8ed3-08ddfb4a946f,cff9e5ce-32db-46d3-a147-d8033e119c15,2024-03-28 07:11:33.908439,1591.42,Debit Card,HKD,Pending,a92b756a-8098-4ed6-8fee-ae18174c7825,d11397bf-0969-42b7-b307-593ce9103cf8
7a4eaf9a-8f9c-4333-a09d-09aee4ca2081,b81b6e67-f5d7-4d50-bc3f-f95768800cd9,2024-01-20 21:30:41.356446,95.56,Cash,ZAR,Pending,887efd85-3a31-4531-9cc7-c746034e0312,83b77bd5-0a6b-4974-a486-8503b32b2d5c
082519ac-e211-47d3-95be-5f4d4e84b916,b0f15631-7ec2-4dad-bae5-28b11f84f038,2024-06-25 02:16:17.397156,6700.78,Debit Card,CNY,Failed,9c80a5f7-8c1b-49ee-9885-9695ba112545,7335886f-d862-4a74-a6c7-39a0b9074fd2
d7b64e49-f52c-4020-aa25-ec226086b4e4,c130b052-569a-497c-9dbf-19d07cbdc755,2024-06-11 09:08:17.059604,5789.7,Cash,GIP,Failed,9b81ad59-2ccd-4ffe-b8ee-bcc21de018ce,53d604b3-4a25-4386-ba81-b2ba38986a60
8856b54e-2f03-4584-9ba6-4cf412037e73,c9ab07cb-1011-4689-b3ce-11ce915fe0e3,2024-02-25 17:44:10.068062,2195.82,Credit Card,RUB,Pending,8f111787-5ef9-43fe-b6ca-c8056fa567ac,f47ee59b-ed96-45b0-a50d-738bb4b08d62
9032a383-06a9-41dd-a78e-f4cc7d83148a,ecee0153-8b5a-47fb-aa72-cd606e9d3518,2024-06-21 21:39:19.752541,7151.83,Cash,MUR,Failed,e415dd7f-8fe2-49fe-86f9-2f0e569e848b,2e518302-6dab-4dce-a16e-3cc31ebde60f
872dae1f-7206-4fd3-9816-9aa20aab9e51,02e026fb-8638-4355-9850-95fc1a3e35f1,2024-06-30 10:13:42.892492,5287.37,Cash,WST,Failed,e5a24790-3e51-40fe-9c83-da8fb5223b49,ff8ebaca-1502-4b14-8e92-f5d3e4043e00
320dd2b6-5387-41ab-85eb-67295b2999fa,5de3e025-58f5-4311-bee1-dec743295fd0,2024-02-12 16:35:04.394901,193.96,Debit Card,AOA,Failed,28d6dc19-5efa-44d7-a931-e9882fa0e170,d14dbd07-5798-448e-b75a-0a68f1a2d22b
0096b2c6-eb88-4b26-b0b2-382df658ebd7,68ccc22b-4c13-4851-afe0-c03a1e582e41,2024-07-26 00:07:59.668008,9534.61,Credit Card,XPF,Pending,c74d523e-331f-46be-a664-284328790864,5c3de5ca-da70-491a-beb7-2b984646e4d4
cefbbacb-c3ff-4826-8736-10d75bcd9a04,8b9a6ac6-cff1-4038-a06b-dc88c0cc6c15,2024-03-06 09:50:52.594351,9990.55,Debit Card,TZS,Failed,1e633f1b-16a8-4be1-ac9c-85c60376fa84,d795e602-8c21-41e8-8238-ccfa4d1b3c3b
e78cd4fa-f382-4ca5-8d59-198747603b32,80bf8e95-3281-4f2e-87aa-4180ac6647c1,2024-01-11 08:01:53.392479,5654.5,Debit Card,GHS,Failed,1fbae2dd-788e-4b28-b3f3-b271d528e80e,219413dd-6ade-48ed-acad-388c878f3bb0
4a615cc1-eaae-4805-ae2d-6a227e5e9b52,ccfc36f8-49d0-450b-b58f-49525a3f44e2,2024-02-16 20:24:47.873386,4913.57,Credit Card,AUD,Pending,f858f720-41c9-4e63-a5a0-cf5ed39ae9f2,ca9f6959-fa10-48fa-be5b-ac58a8d6e1dd
b0bfeb4e-3f25-49e7-96ed-64371e3389f0,27da8a45-165c-4119-8d2a-64f5b125b5bd,2024-01-01 01:12:08.698000,9741.47,Credit Card,FJD,Pending,15ea3e7d-15cf-404b-ab42-351f8c9a0a77,9977cf29-1bed-47f3-a749-f0f423ad64af
8d018747-0418-48d4-a489-bf5b0fa5052f,68fd17e6-7ccf-442c-bd70-6a9aad7b0e79,2024-04-24 02:49:25.770928,3263.52,Bank Transfer,PAB,Pending,ef1bfb0a-6a86-4191-9a94-e6a4c6382356,125c6fa3-d439-4d94-ad53-89215c2bcfe3
3fd3ead1-9b59-4954-8b05-f1345fc40ecd,4b433a2c-8783-4938-a503-5adc461aaf41,2024-04-24 20:17:11.987799,6426.75,Bank Transfer,GHS,Pending,f4f0acfc-aa19-4223-a216-494bd72b0c44,75f43c7f-a341-4026-af43-4f9d3861102d
c927db42-13cc-4078-bac1-10462f520b50,7087a4f3-e245-4625-9d8d-af7b0e24db2e,2024-04-20 05:44:08.241237,8068.65,Cash,IRR,Completed,987f91e7-7499-48f6-a827-1de19ab00a75,e18a1ccc-3e0d-4bc9-9de9-8357f16782b2
04b172de-c5af-4072-a7cd-66107a8ca9da,3a28e521-7be7-46fd-a2e2-24c70db8a429,2024-02-12 20:28:36.932788,3699.8,Bank Transfer,AOA,Failed,d63d4397-b5e5-4a7f-987e-7bc19515a33b,a64f1d17-2330-40ab-8784-9dcfc084f529
7f5ffcc4-7ced-4cf1-bf2d-b072878d0bbf,b95258e1-feec-4322-836b-a5e6c4d42dcb,2024-05-06 01:51:45.107032,9360.52,Bank Transfer,TMT,Pending,dca4c502-4536-4b9e-9b40-b985b44a0345,ebfd5f4c-7e9a-45d0-8dc1-04525ddacdcd
3ec6ad53-b079-4d79-9c9d-4501e3d44be5,85d3960a-cc6e-4230-ac3a-08b2e2ee0813,2024-05-28 21:02:43.342192,2311.99,Debit Card,NZD,Pending,d9bed654-d5a5-4e8c-a06f-48e27ca08757,9fc8124b-7963-428e-b391-eafefa552fc1
1ab40b67-15a0-40c0-976b-bae50dc29bb1,e7d89e5a-1d97-4c4d-a7df-142ecbbef244,2024-02-27 12:04:41.824723,8845.2,Debit Card,NAD,Failed,38922808-8a1c-40d9-ac1e-3ffe2627d9e6,d5d207e8-8e5c-4c01-9db1-7c63c2d2c921
2be44f75-bdb7-4929-b162-13a8fd3e1679,13624894-17ba-47a8-baa9-8c5b7253fcbb,2024-04-17 15:50:38.314317,2769.99,Bank Transfer,KYD,Completed,db9662ec-a168-49ae-b129-6edec1c0999c,12fdf349-e0c5-4762-ad0d-116421021a0b
eeaafd12-94ce-4f84-9997-442d16fed500,426320c4-a9af-48d4-a108-9b06987acd2d,2024-06-10 15:13:25.904295,3423.57,Debit Card,RON,Completed,a6c1e6ec-2373-4e58-84aa-9016b17f616f,38cef068-f3a3-4201-b8ac-dbea7f8973a1
cbc4f620-cf66-4d38-9f35-eb6a718b12fd,0cc056db-5b9f-49f0-807e-70f2cbe4f061,2024-05-01 03:35:13.343617,2589.96,Debit Card,KPW,Completed,3071ac2c-4dea-480b-9dec-43bbc30b8d63,898a9ad9-49ec-4be9-a33d-cc6150b6185c
cca3f37b-5e5e-48f0-9755-916f304e667d,a00fd85f-02ba-4754-ab14-3bc63a646d97,2024-03-21 05:39:04.018686,8716.06,Cash,FKP,Failed,367e68a9-7321-4b42-a714-1e9022bf47cd,f3754ea1-56e2-4be2-a83b-fae57f004d59
6954b6ab-8b51-460d-b285-ddfe181080a0,14ecc6e0-164b-4df3-a0e9-2702cd793ee2,2024-08-02 06:37:05.175187,1308.95,Bank Transfer,RWF,Completed,09c8b2ce-db94-4ede-b7bc-6af72c27cb01,e24181a2-5cb6-417b-8b02-dc192643865b
cd2ab81e-b39a-4ca4-8e4a-a000cf0864ed,a4434909-d7ad-406d-8f24-7cefb2fa0eed,2024-08-16 21:24:54.540093,7617.46,Credit Card,JEP,Pending,a140ab74-a7b6-454a-a3f8-fb24c95b7204,427f8fce-cc3a-4370-8ca5-ad1a62d6a7f7
d9370af3-7222-4faa-a760-fd324578d498,13068a31-bd0e-425d-81a8-55150d5e87d0,2024-04-23 12:41:57.905290,312.62,Cash,TVD,Failed,b5cd4c05-eef6-40cf-b96f-5abe77b7597c,ce252bce-1dd7-483c-a0a8-cf6a4d1a5455
ca28b7e3-630d-4e46-a25d-e2de59cdea97,4cfe1a3e-6f59-4305-a15d-b58401631d52,2024-07-07 05:36:06.919969,5754.6,Cash,SEK,Failed,6f30c6a3-64cd-4654-b317-20c7cfb2d6da,9977cf29-1bed-47f3-a749-f0f423ad64af
70aacd8d-fc8d-4b00-9642-314a45fa2b68,a2c8e117-ca02-4108-a036-23ef38877cee,2024-08-04 03:29:37.898843,9670.38,Credit Card,BYR,Completed,344d3899-e9e8-4d4e-835a-c90de30d34a3,4c48cdb9-43e3-4204-b951-873fdb552a20
3aa1fe86-4e87-4d97-9041-60d30e7408c0,980a20ce-41ea-4d1f-8b36-50f66827aac9,2024-01-24 12:11:23.842397,4929.7,Cash,AMD,Pending,e636ce6d-41a0-47c6-ab77-f7cf521ee426,27f207e6-1e6c-4aa3-8a8b-b2441498ce5a
a0c94d6e-0c81-45f8-b14e-9bf5b795df9d,9f3991a8-b6b5-42b5-a2cb-7d91919760c9,2024-01-20 21:19:15.976604,5522.66,Debit Card,CHF,Failed,fef14c84-e1e5-4fa7-802f-abc4d4ab2ecd,ed6c8ce1-14c2-4b04-94c8-66ae55bee3a9
bf2910a8-859c-45b7-8ce0-d8e61fe09ee5,29602ac1-9e9f-48c9-a7ba-165664aba7b5,2024-01-20 17:53:19.955130,4640.51,Bank Transfer,SAR,Failed,926ffa22-dcff-438e-9d97-a3a95ab13e4c,a30b4771-373d-44c8-a2a9-4689ba91daf4
eff5d797-c8a4-41f1-a416-1dd1a50ba9bc,8ab0050f-96f7-4994-b60d-68f251e1eb67,2024-05-26 15:58:21.857817,5244.99,Debit Card,VUV,Completed,d30a5ee2-7f51-4595-91b4-12d679960d16,d131260f-37f0-4a50-b794-1c839e4c3624
a29c6b95-43a4-41a3-9f18-0484417f49fb,dd665dc5-2bf8-4d79-9bab-a890a5bf3179,2024-02-19 07:55:10.485512,8495.3,Bank Transfer,NGN,Completed,4b33d790-1bc7-4896-8d7e-4346dab6852b,f4eab334-0334-4664-8285-a4e414badb24
